brand,product_name,rating,review_title,review_body,review_text,review_date,source_file,source_sheet,source_review_id,voc_tags,voc_tag_count,sentiment,matched_keywords
Unknown,Randal Chenille Accent Chair,5.0,,The size of this chair is so so good for the price! Definitely recommend buying these while they're still available.,The size of this chair is so so good for the price! Definitely recommend buying these while they're still available.,2025-07-18,Randal Chenille Accent Chair_11条.xlsx,Sheet1,153112680,尺寸与空间适配; 价格价值感; 情绪价值,3,正向,尺寸与空间适配: size | 价格价值感: price | 情绪价值: recommend
Unknown,Rider Dining Chair,5.0,,"This chair is perfect scale, perfect heft for my dining area. Velvet upholstery in peacock teal is just enough whimsy to register as Adler.","This chair is perfect scale, perfect heft for my dining area. Velvet upholstery in peacock teal is just enough whimsy to register as Adler.",2026-05-05,Rider Dining Chair_20条.xlsx,Sheet1,165950480,情绪价值,1,正向,情绪价值: perfect
Unknown,Rider Dining Chair,3.0,,So disappointed ! 5 for aesthetics but 2 for build quality- Kinda felt like play furniture- it is so light- most grown mem would feel uncomfortable- at the price I expected a sturdy beautiful chair. This os only good for a woman’s vanity or desk chair - it looked dwarfed by my slender sleek very normal sized tulip table - wanted to love- but its just not worth the $,So disappointed ! 5 for aesthetics but 2 for build quality- Kinda felt like play furniture- it is so light- most grown mem would feel uncomfortable- at the price I expected a sturdy beautiful chair. This os only good for a woman’s vanity or desk chair - it looked dwarfed by my slender sleek very normal sized tulip table - wanted to love- but its just not worth the $,2023-08-31,Rider Dining Chair_20条.xlsx,Sheet1,114257449,外观审美; 做工质量; 舒适度/实用性; 价格价值感; 情绪价值; 照片与实物差异,6,正向,"外观审美: beautiful, sleek | 做工质量: quality, sturdy | 舒适度/实用性: uncomfortable | 价格价值感: price, worth | 情绪价值: love | 照片与实物差异: expected"
Unknown,Rider Dining Chair,5.0,,So many compliments. Love love love,So many compliments. Love love love,2022-02-22,Rider Dining Chair_20条.xlsx,Sheet1,90352519,情绪价值,1,正向,情绪价值: love
Unknown,Rider Dining Chair,5.0,,Love love found for my daughters college room desk! How much does the chair weigh,Love love found for my daughters college room desk! How much does the chair weigh,2023-08-31,Rider Dining Chair_20条.xlsx,Sheet1,114227048,尺寸与空间适配; 情绪价值,2,正向,尺寸与空间适配: room | 情绪价值: love
Unknown,Rider Dining Chair,5.0,,"LOVE IT. I’m using this as a writing desk chair. The details stand out and feel elevated. Spite its delicate appearance the construction is quite sturdy. The legs and seat brace are all metal—iron, steel?","LOVE IT. I’m using this as a writing desk chair. The details stand out and feel elevated. Spite its delicate appearance the construction is quite sturdy. The legs and seat brace are all metal—iron, steel?",2023-02-20,Rider Dining Chair_20条.xlsx,Sheet1,104855231,材质质感; 做工质量; 舒适度/实用性; 情绪价值,4,正向,"材质质感: metal, iron | 做工质量: sturdy | 舒适度/实用性: seat | 情绪价值: love"
Unknown,Rider Dining Chair,5.0,,Love these dining chairs. Great look for my space,Love these dining chairs. Great look for my space,2023-03-09,Rider Dining Chair_20条.xlsx,Sheet1,105999750,外观审美; 尺寸与空间适配; 情绪价值,3,正向,外观审美: look | 尺寸与空间适配: space | 情绪价值: love
Unknown,Rider Dining Chair,5.0,,This is a gorgeous chair. Nice for an accent.,This is a gorgeous chair. Nice for an accent.,2022-03-31,Rider Dining Chair_20条.xlsx,Sheet1,91556516,外观审美,1,正向,外观审美: gorgeous
Unknown,Rider Dining Chair,5.0,,This chair is absolutely stunning. I was looking for an elegant chair for a mirrored writing desk and this chair is perfect. And I love the gold!,This chair is absolutely stunning. I was looking for an elegant chair for a mirrored writing desk and this chair is perfect. And I love the gold!,2020-09-20,Rider Dining Chair_20条.xlsx,Sheet1,59299602,情绪价值,1,正向,"情绪价值: love, perfect, stunning"
Unknown,Rider Dining Chair,5.0,,"Beautiful, elegant chair! Well made!!","Beautiful, elegant chair! Well made!!",2020-08-25,Rider Dining Chair_20条.xlsx,Sheet1,57724503,外观审美; 做工质量,2,正向,外观审美: beautiful | 做工质量: well made
Unknown,Rider Dining Chair,5.0,,Can’t go wrong with Jonathan Adler! Impressed with Waydair speed and efficiency. Thanks Wayfair!,Can’t go wrong with Jonathan Adler! Impressed with Waydair speed and efficiency. Thanks Wayfair!,2020-08-24,Rider Dining Chair_20条.xlsx,Sheet1,57679692,未归类,1,正向,
Unknown,Rider Dining Chair,5.0,,Love love this adorable chair it looks great with my vanity desk perfect seat height and it's comfy to do my makeup,Love love this adorable chair it looks great with my vanity desk perfect seat height and it's comfy to do my makeup,2017-06-22,Rider Dining Chair_20条.xlsx,Sheet1,12599009,外观审美; 尺寸与空间适配; 舒适度/实用性; 情绪价值,4,正向,"外观审美: looks | 尺寸与空间适配: height | 舒适度/实用性: comfy, seat | 情绪价值: love, perfect"
Unknown,Rider Dining Chair,5.0,,Adorable. The teal is super saturated and beautiful. It's more comfortable than expected.,Adorable. The teal is super saturated and beautiful. It's more comfortable than expected.,2021-08-19,Rider Dining Chair_20条.xlsx,Sheet1,81841702,外观审美; 舒适度/实用性; 照片与实物差异,3,正向,"外观审美: beautiful | 舒适度/实用性: comfortable | 照片与实物差异: expected, than expected"
Unknown,Rider Dining Chair,5.0,,JA knows how to make a stunning product,JA knows how to make a stunning product,2019-04-24,Rider Dining Chair_20条.xlsx,Sheet1,31558383,情绪价值,1,正向,情绪价值: stunning
Unknown,Rider Dining Chair,5.0,,Beautiful,Beautiful,2025-01-02,Rider Dining Chair_20条.xlsx,Sheet1,140388723,外观审美,1,正向,外观审美: beautiful
Unknown,Rider Dining Chair,5.0,,perfect! beautiful!,perfect! beautiful!,2020-02-19,Rider Dining Chair_20条.xlsx,Sheet1,45600017,外观审美; 情绪价值,2,正向,外观审美: beautiful | 情绪价值: perfect
Unknown,Rider Upholstered Side Chair,5.0,,"Absolutely Gorgeous! But need another piece to tie it together. The most luxurious jewel toned velvet. You want to just touch it, not sit on it)","Absolutely Gorgeous! But need another piece to tie it together. The most luxurious jewel toned velvet. You want to just touch it, not sit on it)",2025-12-07,Rider Upholstered Side Chair_5条.xlsx,Sheet1,159153133,外观审美; 舒适度/实用性,2,正向,外观审美: gorgeous | 舒适度/实用性: sit
Unknown,Rider Upholstered Side Chair,5.0,,Beautiful chair but color was not what I expected,Beautiful chair but color was not what I expected,2025-03-04,Rider Upholstered Side Chair_5条.xlsx,Sheet1,144405835,外观审美; 照片与实物差异,2,正向,"外观审美: beautiful, color | 照片与实物差异: expected, what i expected"
Unknown,Rider Upholstered Side Chair,5.0,,Love it! Fun addition to my living area.,Love it! Fun addition to my living area.,2024-05-24,Rider Upholstered Side Chair_5条.xlsx,Sheet1,128739294,情绪价值,1,正向,情绪价值: love
Unknown,Rider Upholstered Side Chair,5.0,,Very attractive chair. Quality manufacturer. Packed very well. Only wish the legs were a little longer.,Very attractive chair. Quality manufacturer. Packed very well. Only wish the legs were a little longer.,2024-02-16,Rider Upholstered Side Chair_5条.xlsx,Sheet1,123434314,外观审美; 做工质量; 尺寸与空间适配,3,正向,外观审美: attractive | 做工质量: quality | 尺寸与空间适配: little
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,Fun side tables for the perfect Airbnb touch! Love it!,Fun side tables for the perfect Airbnb touch! Love it!,2026-05-05,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,165955276,情绪价值,1,正向,"情绪价值: love, perfect, airbnb touch"
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,Lightweight but I love them for a pop of color on my patio!,Lightweight but I love them for a pop of color on my patio!,2026-04-13,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,164845322,外观审美; 情绪价值,2,正向,"外观审美: color, pop of color | 情绪价值: love"
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,Super cute and easy for a kids room. Durable material and love the pink color. Makes a nice set for the kids playroom.,Super cute and easy for a kids room. Durable material and love the pink color. Makes a nice set for the kids playroom.,2026-02-01,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,161360826,外观审美; 材质质感; 做工质量; 尺寸与空间适配; 情绪价值,5,正向,"外观审美: cute, color | 材质质感: material | 做工质量: durable | 尺寸与空间适配: room | 情绪价值: love"
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,Love this set for our lounge chairs by our pool. Gives a great hotel vibe!,Love this set for our lounge chairs by our pool. Gives a great hotel vibe!,2026-01-30,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,161285987,情绪价值,1,正向,情绪价值: love
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,Perfect as end tables for a seldom used guest bedroom that is flamingo oriented. I also have a set of white tables in my lanai. I like how stable these tables are even on carpet.,Perfect as end tables for a seldom used guest bedroom that is flamingo oriented. I also have a set of white tables in my lanai. I like how stable these tables are even on carpet.,2026-01-28,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,161149288,情绪价值,1,正向,情绪价值: perfect
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,"Love it , wish it was a tad larger","Love it , wish it was a tad larger",2025-12-13,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,159453199,情绪价值,1,正向,情绪价值: love
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",4.0,,"So unique as pictured! Pay attention to size is a petite table, low in stature( as are all tables by todays design..,","So unique as pictured! Pay attention to size is a petite table, low in stature( as are all tables by todays design..,",2024-08-16,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,132646087,外观审美; 艺术感/收藏感; 尺寸与空间适配; 照片与实物差异,4,正向,"外观审美: design | 艺术感/收藏感: unique | 尺寸与空间适配: size | 照片与实物差异: as pictured, as pictured"
Unknown,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)",5.0,,Beautiful and modern and came in quickly. Highly recommend if you’re looking for a sleek modern look,Beautiful and modern and came in quickly. Highly recommend if you’re looking for a sleek modern look,2025-11-03,"Saralie Modern ABS Plastic Side Table – Curved Geometric Design End Table with Pedestal Base, Living Room Table or Bedroom Nightstand (Set of 2)_42条.xlsx",Sheet1,157339504,外观审美; 情绪价值,2,正向,"外观审美: beautiful, look, modern, sleek | 情绪价值: recommend"
